iter	RMSE
1666	14.17605188
1667	14.17522157
1668	14.17416032
1669	14.17268247
1670	14.171899
1671	14.17017454
1672	14.16884185
1673	14.16659626
1674	14.16551393
1675	14.16495756
1676	14.16373141
1677	14.16230494
1678	14.16108604
1679	14.15912016
1680	14.15742434
1681	14.15530323
1682	14.15321197
1683	14.15174314
1684	14.14980532
1685	14.14786467
1686	14.14562306
1687	14.14417236
1688	14.14256506
1689	14.1416355
1690	14.14045206
1691	14.13957199
1692	14.13762279
1693	14.13631443
1694	14.13487838
1695	14.13275021
1696	14.13065638
1697	14.12876834
1698	14.12667601
1699	14.12573587
1700	14.12453969
1701	14.12251439
1702	14.1212151
1703	14.11972461
1704	14.11908567
1705	14.11715497
1706	14.11541846
1707	14.11329551
1708	14.11129861
1709	14.10934403
1710	14.10725781
1711	14.10520192
1712	14.103148
1713	14.10130427
1714	14.0994419
1715	14.09771318
1716	14.09696309
1717	14.0962416
1718	14.09423569
1719	14.09255027
1720	14.09172491
1721	14.08975343
1722	14.08883806
1723	14.08722697
1724	14.08528886
1725	14.08415436
1726	14.08316471
1727	14.08161966
1728	14.08061414
1729	14.07904521
1730	14.0778213
1731	14.07581066
1732	14.07466226
1733	14.07255659
1734	14.07136977
1735	14.07042091
1736	14.06852273
1737	14.06708747
1738	14.06516115
1739	14.06374408
1740	14.06150265
1741	14.06056969
1742	14.05947625
1743	14.05867713
1744	14.05793958
1745	14.05644449
1746	14.05572324
1747	14.05492373
1748	14.0537348
1749	14.05211648
1750	14.05020668
1751	14.04884819
1752	14.04699324
1753	14.0451313
1754	14.04418581
1755	14.04252655
1756	14.0405602
1757	14.03869483
1758	14.0369066
1759	14.03607396
1760	14.0350994
1761	14.03332144
1762	14.03054105
1763	14.02958167
1764	14.02828784
1765	14.02688887
1766	14.02496963
1767	14.02225376
1768	14.02038637
1769	14.01831143
1770	14.01705729
1771	14.01507028
1772	14.01253324
1773	14.01147516
1774	14.0106221
1775	14.0095216
1776	14.00682473
1777	14.00575099
1778	14.00472847
1779	14.00290047
1780	14.00042242
1781	13.99898375
1782	13.99726833
1783	13.99636209
1784	13.99561367
1785	13.99263648
1786	13.99194792
1787	13.98987253
1788	13.98738802
1789	13.985975
1790	13.98486106
1791	13.98414703
1792	13.98233536
1793	13.98163381
1794	13.97997179
1795	13.97828981
1796	13.97649898
1797	13.97455674
1798	13.97276308
1799	13.97199527
1800	13.97084066
1801	13.96833939
1802	13.96686319
1803	13.96579022
1804	13.96403052
1805	13.96220872
1806	13.96084885
1807	13.95891022
1808	13.95776588
1809	13.95566152
1810	13.9545551
1811	13.95332702
1812	13.95162426
1813	13.94962059
1814	13.94883951
1815	13.94812728
1816	13.94641486
1817	13.94498549
1818	13.94423812
1819	13.94180216
1820	13.94009937
1821	13.93795571
1822	13.93696889
1823	13.93545621
1824	13.93420551
1825	13.93271897
1826	13.93093259
1827	13.93022326
1828	13.92879871
1829	13.92707861
1830	13.92638891
1831	13.92372929
1832	13.92203182
1833	13.92098643
1834	13.91952998
1835	13.91817303
1836	13.91719356
1837	13.91622867
1838	13.9155454
1839	13.91465697
1840	13.91252702
1841	13.9105871
1842	13.9088294
1843	13.9067413
1844	13.90541704
1845	13.90312383
1846	13.90073714
1847	13.89990028
1848	13.89842411
1849	13.89770501
1850	13.89621471
1851	13.89449657
1852	13.89357302
1853	13.89286983
1854	13.89210352
1855	13.88966506
1856	13.88865538
1857	13.88730287
1858	13.88527068
1859	13.88346865
1860	13.88174794
1861	13.88033512
1862	13.87936644
1863	13.87831808
1864	13.87715661
1865	13.87614704
1866	13.8752005
1867	13.87328703
1868	13.87148855
1869	13.87013282
1870	13.86779717
1871	13.86712491
1872	13.86586953
1873	13.86511426
1874	13.86417325
1875	13.8624466
1876	13.86171985
1877	13.85998871
1878	13.85921822
1879	13.85828548
1880	13.85671151
1881	13.8550267
1882	13.85338995
1883	13.85185455
1884	13.85025021
1885	13.84932726
1886	13.84697279
1887	13.84589568
1888	13.84476476
1889	13.84224747
1890	13.84154822
1891	13.84013955
1892	13.83864974
1893	13.83667856
1894	13.8355938
1895	13.83425743
1896	13.83264581
1897	13.83126016
1898	13.83071283
1899	13.82962206
1900	13.82707354
1901	13.82593262
1902	13.82486399
1903	13.82388089
1904	13.82231279
1905	13.82014968
1906	13.81891688
1907	13.81753614
1908	13.81654817
1909	13.81588686
1910	13.81461267
1911	13.81316787
1912	13.81247907
1913	13.81184923
1914	13.81019273
1915	13.80866803
1916	13.80769566
1917	13.80562427
1918	13.80460742
1919	13.80258053
1920	13.80120243
1921	13.79977607
1922	13.79754234
1923	13.79592253
1924	13.79483931
1925	13.79410158
1926	13.79318315
1927	13.7911401
1928	13.78970204
1929	13.78910054
1930	13.78842294
1931	13.78773285
1932	13.78649476
1933	13.78549794
1934	13.78414768
1935	13.78271832
1936	13.78150957
1937	13.78062156
1938	13.77995193
1939	13.77809289
1940	13.77649312
1941	13.77530024
1942	13.77294457
1943	13.77091298
1944	13.769695
1945	13.76802321
1946	13.76645869
1947	13.7654569
1948	13.76473984
1949	13.76269072
1950	13.7617106
1951	13.76050577
1952	13.75890868
1953	13.75799785
1954	13.75729322
1955	13.75669521
1956	13.75516197
1957	13.75398166
1958	13.75268807
1959	13.75187127
1960	13.75065385
1961	13.7497163
1962	13.74816233
1963	13.74672114
1964	13.74611351
1965	13.74451785
1966	13.74386407
1967	13.74260387
1968	13.74128704
1969	13.74070879
1970	13.73923848
1971	13.73844475
1972	13.73728222
1973	13.73631795
1974	13.73538715
1975	13.73473989
1976	13.73315142
1977	13.73178516
1978	13.72997877
1979	13.72934389
1980	13.72826233
1981	13.72726508
1982	13.72595438
1983	13.72501289
1984	13.72433564
1985	13.72308054
1986	13.72147629
1987	13.72043895
1988	13.71960538
1989	13.71809556
1990	13.71651534
1991	13.71502998
1992	13.71438577
1993	13.71292088
1994	13.71198981
1995	13.7109633
1996	13.70979316
1997	13.70841979
1998	13.70778688
1999	13.70713141
2000	13.7046084
2001	13.70192695
2002	13.6999351
2003	13.69878646
2004	13.6971924
2005	13.69630899
2006	13.69448947
2007	13.69333907
2008	13.69208851
2009	13.69038626
2010	13.68929423
2011	13.687484
2012	13.68666601
2013	13.68603611
2014	13.68523636
2015	13.68414313
2016	13.6832328
2017	13.68242679
2018	13.68135057
2019	13.68071964
2020	13.68007586
2021	13.67877443
2022	13.67731374
2023	13.67680749
2024	13.67521552
2025	13.67393504
2026	13.67331254
2027	13.67176744
2028	13.67091774
2029	13.66986671
2030	13.66789808
2031	13.66678382
2032	13.66585538
2033	13.66406396
2034	13.66144668
2035	13.66061253
2036	13.65898556
2037	13.65836814
2038	13.65745217
2039	13.65631478
2040	13.65566261
2041	13.65372668
2042	13.6523888
2043	13.65087592
2044	13.65005618
2045	13.6481351
2046	13.6454855
2047	13.64423146
2048	13.64201573
2049	13.64140606
2050	13.64024506
2051	13.63963819
2052	13.6379426
2053	13.63566074
2054	13.63413463
2055	13.63281841
2056	13.63219859
2057	13.63102425
2058	13.63025168
2059	13.62870848
2060	13.62760651
2061	13.62690626
2062	13.62497112
2063	13.62373203
2064	13.62200916
2065	13.62089347
2066	13.6194077
2067	13.61828969
2068	13.61632724
2069	13.61521065
2070	13.61432803
2071	13.61281652
2072	13.61196388
2073	13.61081178
2074	13.61007566
2075	13.6090332
2076	13.60758686
2077	13.60670312
2078	13.60601655
2079	13.60469688
2080	13.60347042
2081	13.60217217
2082	13.60138099
2083	13.59895378
2084	13.59745541
2085	13.59657005
2086	13.59542405
2087	13.59385796
2088	13.59188579
2089	13.59092792
2090	13.58987515
2091	13.58879225
2092	13.5871954
2093	13.58573448
2094	13.58472693
2095	13.5831464
2096	13.5805272
2097	13.57920686
2098	13.5773873
2099	13.57593342
2100	13.57510126
2101	13.57443722
2102	13.57284704
2103	13.57197862
2104	13.57065071
2105	13.56916658
2106	13.56782453
2107	13.56639698
2108	13.56596402
2109	13.564664
2110	13.56284291
2111	13.5616437
2112	13.55933288
2113	13.55784607
2114	13.55741564
2115	13.5561055
2116	13.55487415
2117	13.55428014
2118	13.55294066
2119	13.55235715
2120	13.55146771
2121	13.55045184
2122	13.54929667
2123	13.54819717
2124	13.54638012
2125	13.54428772
2126	13.54213868
2127	13.54084225
2128	13.53997747
2129	13.53869019
2130	13.53716514
2131	13.53593825
2132	13.53415626
2133	13.5332507
2134	13.53198667
2135	13.53080827
2136	13.52941009
2137	13.52810285
2138	13.52690136
2139	13.52562959
2140	13.52504853
2141	13.52406338
2142	13.52328539
2143	13.522135
2144	13.52155474
2145	13.52046886
2146	13.51925385
2147	13.51866632
2148	13.51723663
2149	13.51615857
2150	13.5149964
2151	13.51428248
2152	13.51287245
2153	13.51162768
2154	13.51082203
2155	13.50969032
2156	13.50910169
2157	13.50731006
2158	13.50557121
2159	13.50435927
2160	13.50310245
2161	13.50227966
2162	13.50108201
2163	13.49969968
2164	13.49855121
2165	13.49759099
2166	13.4959585
2167	13.49465715
2168	13.49289023
2169	13.49170717
2170	13.49004591
2171	13.48900961
2172	13.4875237
2173	13.48549266
2174	13.48427025
2175	13.48328427
2176	13.48234458
2177	13.48084012
2178	13.47960808
2179	13.47767535
2180	13.47666217
2181	13.47505731
2182	13.474194
2183	13.47362417
2184	13.47144694
2185	13.47053844
2186	13.46948071
2187	13.46760831
2188	13.4661083
2189	13.46480362
2190	13.4640122
2191	13.46146209
2192	13.46093211
2193	13.46034497
2194	13.45942579
2195	13.45882344
2196	13.45704559
2197	13.45641813
2198	13.45531703
2199	13.45387658
2200	13.45264513
2201	13.4519248
2202	13.45110368
2203	13.4496859
2204	13.44840487
2205	13.4477929
2206	13.4464081
2207	13.44523757
2208	13.44450973
2209	13.44295721
2210	13.44170889
2211	13.4411512
2212	13.44006139
2213	13.43905797
2214	13.43772151
2215	13.43691843
2216	13.43575924
2217	13.43317011
2218	13.43217007
2219	13.43102655
2220	13.4287005
2221	13.42750205
2222	13.42580185
2223	13.4239487
2224	13.42279178
2225	13.42218301
2226	13.42152932
2227	13.4203937
2228	13.41938988
2229	13.41881774
2230	13.41766239
2231	13.41672749
2232	13.4150523
2233	13.41424999
2234	13.41303628
2235	13.41172281
2236	13.41032135
2237	13.40941157
2238	13.40820356
2239	13.40652435
2240	13.40557934
2241	13.40473216
2242	13.40370281
2243	13.40145036
2244	13.40004251
2245	13.39886017
2246	13.39765416
2247	13.39705881
2248	13.39577453
2249	13.3944362
2250	13.39387586
2251	13.39273863
2252	13.39153848
2253	13.38997749
2254	13.38942468
2255	13.38881322
2256	13.38788947
2257	13.38628801
2258	13.38588635
2259	13.38497306
2260	13.38421164
2261	13.38264069
2262	13.38119769
2263	13.37999573
2264	13.37900746
2265	13.37783616
2266	13.3766818
2267	13.37552687
2268	13.37496352
2269	13.37411024
2270	13.37216154
2271	13.37102822
2272	13.3695722
2273	13.36789
2274	13.36659257
2275	13.36613134
2276	13.36500835
2277	13.36341662
2278	13.36208348
2279	13.36106202
2280	13.35990161
2281	13.35842746
2282	13.35794919
2283	13.35721872
2284	13.35636184
2285	13.3553039
2286	13.35398103
2287	13.35317363
2288	13.35290078
2289	13.35203768
2290	13.35070518
2291	13.34953967
2292	13.34880717
2293	13.34761772
2294	13.34571551
2295	13.34420088
2296	13.3437005
2297	13.34263288
2298	13.34119732
2299	13.34041414
2300	13.33972202
2301	13.3377784
2302	13.33723872
2303	13.33627368
2304	13.33469431
2305	13.33325717
2306	13.33212361
2307	13.33082609
2308	13.32999167
2309	13.32869802
2310	13.32711935
2311	13.32556123
2312	13.3251583
2313	13.32429823
2314	13.32275729
2315	13.32213441
2316	13.32065258
2317	13.31946141
2318	13.31896733
2319	13.31801098
2320	13.31700187
2321	13.31648014
2322	13.31544555
2323	13.31414181
2324	13.3131244
2325	13.3119803
2326	13.31105172
2327	13.31025327
2328	13.3091075
2329	13.30776159
2330	13.30668536
2331	13.30512294
2332	13.30405859
2333	13.30314683
2334	13.30232057
2335	13.30179897
2336	13.30122129
2337	13.30033598
2338	13.29904579
2339	13.29852138
2340	13.29716051
2341	13.29561004
2342	13.29406137
2343	13.29316482
2344	13.29199797
2345	13.2909692
2346	13.28997065
2347	13.28862945
2348	13.28699144
2349	13.28563808
2350	13.28390647
2351	13.28234818
2352	13.2813555
2353	13.28034725
2354	13.27961379
2355	13.27884853
2356	13.27732453
2357	13.27626259
2358	13.27567205
2359	13.27476405
2360	13.27283803
2361	13.27209157
2362	13.27082784
2363	13.26884778
2364	13.2682823
2365	13.26745962
2366	13.26601407
2367	13.26542907
2368	13.2628564
2369	13.26182405
2370	13.2613783
2371	13.25985655
2372	13.25887243
2373	13.25835899
2374	13.25730109
2375	13.25653057
2376	13.25545963
2377	13.25362143
2378	13.25239785
2379	13.25105797
2380	13.25008929
2381	13.24854386
2382	13.24758454
2383	13.24694178
2384	13.24541814
2385	13.24484062
2386	13.24356289
2387	13.24246816
2388	13.2412917
2389	13.23998442
2390	13.23832253
2391	13.2364634
2392	13.23544684
2393	13.23463958
2394	13.23353401
2395	13.23301825
2396	13.23147443
2397	13.23019636
2398	13.22968374
2399	13.22745475
2400	13.22609592
2401	13.22507472
2402	13.22444354
2403	13.22183046
2404	13.22099208
2405	13.21895415
2406	13.21745764
2407	13.21576047
2408	13.2151778
2409	13.21414549
2410	13.21360795
2411	13.2124548
2412	13.21168518
2413	13.21135707
2414	13.20985435
2415	13.20845053
2416	13.20773852
2417	13.20722281
2418	13.20580792
2419	13.20432202
2420	13.20342912
2421	13.20292829
2422	13.20150054
2423	13.19949809
2424	13.19847726
2425	13.1968477
2426	13.19557667
2427	13.1941754
2428	13.19281445
2429	13.19246335
2430	13.19115355
2431	13.19061199
2432	13.1891631
2433	13.18848511
2434	13.18769769
2435	13.18594558
2436	13.1849777
2437	13.18409753
2438	13.18278873
2439	13.18196908
2440	13.18090085
2441	13.1794189
2442	13.1779386
2443	13.17682724
2444	13.17579818
2445	13.17492784
2446	13.1738603
2447	13.17294513
2448	13.1719396
2449	13.17115183
2450	13.17007171
2451	13.16915356
2452	13.16815538
2453	13.16675867
2454	13.16557442
2455	13.16411147
2456	13.1624856
2457	13.1614971
2458	13.16096078
2459	13.16066733
2460	13.16012979
2461	13.15876211
2462	13.15765904
2463	13.1567498
2464	13.15532765
2465	13.15414058
2466	13.15283734
2467	13.15230943
2468	13.15130716
2469	13.14967733
2470	13.14864367
2471	13.14798863
2472	13.14660847
2473	13.14565532
2474	13.14517343
2475	13.14401449
2476	13.14329844
2477	13.14221774
2478	13.14143116
2479	13.14006617
2480	13.13879173
2481	13.13766626
2482	13.13641908
2483	13.13534372
2484	13.13485697
2485	13.13423818
2486	13.13317186
2487	13.13191054
2488	13.13118726
2489	13.12995895
2490	13.1289782
2491	13.12840996
2492	13.12773757
2493	13.12607427
2494	13.12419854
2495	13.12351025
2496	13.12255318
2497	13.12072729
2498	13.11988533
2499	13.11981353
2500	13.1186944
2501	13.11825766
2502	13.11674907
2503	13.11623149
2504	13.11523668
2505	13.11429931
2506	13.11422901
2507	13.11334348
2508	13.11259955
2509	13.11135374
2510	13.11024319
2511	13.10897624
2512	13.10792962
2513	13.1065042
2514	13.10616619
2515	13.10531839
2516	13.10402277
2517	13.10232319
2518	13.10120673
2519	13.10014926
2520	13.09943246
2521	13.0976327
2522	13.09715443
2523	13.09605791
2524	13.09496202
2525	13.0943944
2526	13.09304475
2527	13.09209049
2528	13.0910591
2529	13.09018162
2530	13.08970599
2531	13.0886033
2532	13.08845604
2533	13.08754548
2534	13.08707258
2535	13.08617646
2536	13.08540362
2537	13.08416028
2538	13.0827408
2539	13.08160055
2540	13.08082297
2541	13.0793266
2542	13.07787242
2543	13.07683299
2544	13.07553599
2545	13.07422575
2546	13.07314237
2547	13.07203559
2548	13.06979764
2549	13.06876796
2550	13.06755492
2551	13.06691915
2552	13.06499536
2553	13.06359246
2554	13.06216176
2555	13.06131259
2556	13.06048302
2557	13.05938781
2558	13.05932126
2559	13.05792199
2560	13.05695839
2561	13.05642083
2562	13.05615903
2563	13.05488182
2564	13.05344099
2565	13.05281659
2566	13.05139404
2567	13.05132846
2568	13.05058991
2569	13.04944912
2570	13.04771524
2571	13.04676752
2572	13.04562664
2573	13.04456001
2574	13.04317792
2575	13.04209654
2576	13.04166344
2577	13.04053652
2578	13.03989308
2579	13.038585
2580	13.0374904
2581	13.03641581
2582	13.03562014
2583	13.03435642
2584	13.03290107
2585	13.03187476
2586	13.03128879
2587	13.03028983
2588	13.0299632
2589	13.02959937
2590	13.02887886
2591	13.0277474
2592	13.02639279
2593	13.0256327
2594	13.02556911
2595	13.02442583
2596	13.02387493
2597	13.02262309
2598	13.02149389
2599	13.0206208
2600	13.02024968
2601	13.01916092
2602	13.01843082
2603	13.01770673
2604	13.01678386
2605	13.01552492
2606	13.01468173
2607	13.01292562
2608	13.01225624
2609	13.01112874
2610	13.00997195
2611	13.00886818
2612	13.00826158
2613	13.00727051
2614	13.00682005
2615	13.00556785
2616	13.00391797
2617	13.003458
2618	13.00183864
2619	13.00108486
2620	12.99969489
2621	12.99903664
2622	12.9973251
2623	12.99653548
2624	12.99545525
2625	12.99449565
2626	12.99337915
2627	12.99140988
2628	12.99064821
2629	12.99014974
2630	12.98948417
2631	12.98816043
2632	12.98689386
2633	12.9861874
2634	12.98533318
2635	12.98435386
2636	12.98410522
2637	12.9829473
2638	12.98198186
2639	12.98192027
2640	12.9808246
2641	12.97996449
2642	12.97881754
2643	12.97799881
2644	12.9772641
2645	12.9763745
2646	12.97556769
2647	12.97449834
2648	12.97400954
2649	12.9730444
2650	12.97259565
2651	12.97253537
2652	12.97155404
2653	12.97099544
2654	12.96980623
2655	12.96898951
2656	12.96840907
2657	12.96752499
2658	12.96746523
2659	12.96654936
2660	12.96580785
2661	12.9644893
2662	12.96424422
2663	12.96329834
2664	12.96240207
2665	12.96127774
2666	12.96022065
2667	12.9594527
2668	12.95880283
2669	12.95743666
2670	12.95640579
2671	12.95552598
2672	12.95432751
2673	12.95426882
2674	12.95288162
2675	12.95184834
2676	12.95068014
2677	12.95024345
2678	12.94925784
2679	12.94919999
2680	12.9486123
2681	12.94698623
2682	12.94613909
2683	12.94563808
2684	12.94462256
2685	12.94343468
2686	12.94253174
2687	12.94164893
2688	12.94004124
2689	12.93873523
2690	12.9377673
2691	12.9368186
2692	12.93636638
2693	12.93602228
2694	12.93544536
2695	12.93426826
2696	12.93298871
2697	12.93143348
2698	12.93027381
2699	12.93021691
2700	12.92980256
2701	12.92822275
2702	12.92660958
2703	12.92623793
2704	12.92527354
2705	12.92477506
2706	12.92432745
2707	12.92347691
2708	12.92303453
2709	12.9213095
2710	12.92067822
2711	12.91939911
2712	12.91851903
2713	12.91691928
2714	12.91624685
2715	12.91529397
2716	12.91399209
2717	12.9131449
2718	12.91212004
2719	12.91062016
2720	12.91009364
2721	12.90923767
2722	12.90874525
2723	12.90786149
2724	12.90745148
2725	12.90605331
2726	12.90516969
2727	12.90395614
2728	12.90307652
2729	12.90302045
2730	12.90243124
2731	12.90218966
2732	12.90171819
2733	12.90093651
2734	12.89937199
2735	12.89890589
2736	12.89771373
2737	12.89737785
2738	12.89637141
2739	12.89575078
2740	12.89496194
2741	12.89370422
2742	12.89219341
2743	12.8900254
2744	12.88957392
2745	12.8893429
2746	12.88825051
2747	12.88744115
2748	12.88593624
2749	12.8849895
2750	12.88493528
2751	12.88407695
2752	12.88360481
2753	12.88262231
2754	12.88177481
2755	12.88079518
2756	12.8794284
2757	12.87843707
2758	12.87733082
2759	12.87699577
2760	12.87575588
2761	12.87570251
2762	12.87442153
2763	12.87352944
2764	12.87294822
2765	12.87182103
2766	12.87046118
2767	12.86965459
2768	12.86869831
2769	12.86835864
2770	12.86774553
2771	12.86679403
2772	12.86532526
2773	12.86467464
2774	12.86386358
2775	12.8629049
2776	12.86182097
2777	12.86043249
2778	12.8593623
2779	12.85827308
2780	12.85731461
2781	12.85649981
2782	12.85562917
2783	12.85443114
2784	12.85347733
2785	12.85190336
2786	12.8512243
2787	12.84986459
2788	12.84859806
2789	12.84745907
2790	12.84666607
2791	12.84571776
2792	12.84476833
2793	12.84366072
2794	12.84258346
2795	12.84132204
2796	12.84031814
2797	12.84026573
2798	12.83959559
2799	12.83877341
2800	12.83632988
2801	12.83498724
2802	12.83397617
2803	12.8334368
2804	12.83238713
2805	12.83166831
2806	12.83118785
2807	12.83009533
2808	12.82924007
2809	12.8283026
2810	12.82800782
2811	12.82652578
2812	12.82537257
2813	12.82363109
2814	12.822305
2815	12.8211733
2816	12.82022246
2817	12.8191753
2818	12.81852923
2819	12.81814656
2820	12.81704152
2821	12.81518065
2822	12.81279429
2823	12.81219229
2824	12.81069974
2825	12.81049779
2826	12.80951198
2827	12.80837442
2828	12.80742069
2829	12.80626791
2830	12.8060926
2831	12.80491996
2832	12.80399739
2833	12.80327841
2834	12.80201372
2835	12.80144254
2836	12.8013928
2837	12.80082318
2838	12.79970349
2839	12.79944634
2840	12.7986272
2841	12.79748649
2842	12.79639114
2843	12.79595973
2844	12.7949748
2845	12.79456937
2846	12.79334676
2847	12.7925707
2848	12.79155023
2849	12.79019282
2850	12.78991154
2851	12.78940265
2852	12.78830184
2853	12.78722573
2854	12.78657112
2855	12.78615215
2856	12.785403
2857	12.78498714
2858	12.78425227
2859	12.78365624
2860	12.78202285
2861	12.78096466
2862	12.780128
2863	12.7797298
2864	12.7785994
2865	12.77800862
2866	12.77601009
2867	12.77496002
2868	12.77387455
2869	12.77314044
2870	12.7726912
2871	12.77210741
2872	12.77072165
2873	12.7698861
2874	12.76866384
2875	12.76804163
2876	12.76765122
2877	12.76672826
2878	12.76550857
2879	12.76443915
2880	12.76379607
2881	12.76286553
2882	12.76162569
2883	12.76072505
2884	12.76036883
2885	12.75993732
2886	12.75935482
2887	12.75854753
2888	12.75813259
2889	12.75774779
2890	12.75709109
2891	12.75556182
2892	12.75517121
2893	12.75478296
2894	12.75449259
2895	12.75408852
2896	12.75331722
2897	12.75229081
2898	12.75076804
2899	12.75018909
2900	12.74938066
2901	12.74834375
2902	12.74780791
2903	12.74647846
2904	12.74563297
2905	12.74444447
2906	12.7440465
2907	12.74360682
2908	12.7429724
2909	12.74235309
2910	12.74159158
2911	12.74099384
2912	12.74036663
2913	12.73927673
2914	12.73811939
2915	12.7370361
2916	12.73645485
2917	12.73568054
2918	12.73466313
2919	12.73422568
2920	12.73316067
2921	12.73303247
2922	12.73099723
2923	12.73056253
2924	12.72986591
2925	12.72858216
2926	12.72745946
2927	12.72572882
2928	12.72497059
2929	12.7245276
2930	12.72386757
2931	12.72295413
2932	12.72265999
2933	12.72237278
2934	12.72213067
2935	12.72148145
2936	12.72033494
2937	12.71952771
2938	12.7187051
2939	12.71804512
2940	12.71734468
2941	12.71581753
2942	12.71517817
2943	12.71427593
2944	12.71374933
2945	12.71308246
2946	12.71268952
2947	12.7115954
2948	12.71000074
2949	12.70897353
2950	12.70776022
2951	12.7066176
2952	12.7061543
2953	12.7051846
2954	12.7036782
2955	12.70276065
2956	12.70203371
2957	12.70140398
2958	12.70068485
2959	12.6995836
2960	12.69809684
2961	12.69758627
2962	12.69696423
2963	12.69659832
2964	12.69567781
2965	12.69459383
2966	12.69379667
2967	12.69270248
2968	12.69151561
2969	12.69035586
2970	12.69007489
2971	12.68915775
2972	12.68818713
2973	12.68816175
2974	12.68754623
2975	12.68687733
2976	12.68594497
2977	12.68521034
2978	12.68442621
2979	12.68302517
2980	12.68229406
2981	12.6811349
2982	12.68051982
2983	12.68009478
2984	12.67973513
2985	12.67832867
2986	12.67737264
2987	12.6761764
2988	12.67519712
2989	12.67359472
2990	12.67244295
2991	12.67139139
2992	12.67018007
2993	12.66979736
2994	12.66781574
2995	12.66720675
2996	12.66600689
2997	12.66530273
2998	12.66403347
2999	12.66304757
3000	12.66160566
3001	12.66114503
3002	12.6599916
3003	12.6589104
3004	12.65733818
3005	12.65623758
3006	12.65545978
3007	12.65430043
3008	12.65387826
3009	12.65259766
3010	12.65207334
3011	12.65062207
3012	12.64936491
3013	12.64806116
3014	12.64693776
3015	12.64676521
3016	12.64616885
3017	12.64553467
3018	12.64470214
3019	12.64345786
3020	12.64304361
3021	12.6417673
3022	12.64053416
3023	12.64036124
3024	12.63936079
3025	12.63899477
3026	12.63848326
3027	12.63759531
3028	12.6371722
3029	12.63591813
3030	12.63492059
3031	12.6332793
3032	12.63223609
3033	12.63078933
3034	12.62986051
3035	12.62856706
3036	12.62780529
3037	12.62643995
3038	12.62542439
3039	12.62454758
3040	12.62413948
3041	12.62316915
3042	12.62214806
3043	12.62126584
3044	12.6199809
3045	12.61953582
3046	12.61860764
3047	12.61806915
3048	12.61735236
3049	12.61587856
3050	12.61529142
3051	12.61385554
3052	12.61335274
3053	12.61307933
3054	12.61235082
3055	12.61125304
3056	12.61005128
3057	12.60976046
3058	12.60875592
3059	12.60766896
3060	12.60706236
3061	12.60614147
3062	12.60503503
3063	12.60444075
3064	12.60328266
3065	12.60276826
3066	12.60161439
3067	12.60048004
3068	12.59905786
3069	12.59812719
3070	12.59722769
3071	12.59659206
3072	12.59534325
3073	12.59472937
3074	12.59435635
3075	12.59351312
3076	12.59244789
3077	12.59122437
3078	12.58973046
3079	12.58870342
3080	12.58796289
3081	12.58753622
3082	12.58667423
3083	12.58606071
3084	12.58498549
3085	12.58420544
3086	12.58299118
3087	12.58158702
3088	12.58014963
3089	12.57931242
3090	12.57847071
3091	12.57707711
3092	12.57605358
3093	12.57563236
3094	12.57383734
3095	12.57335618
3096	12.57215399
3097	12.57188385
3098	12.57047652
3099	12.57008964
3100	12.5687381
3101	12.56751999
3102	12.56584415
3103	12.56494564
3104	12.56424949
3105	12.56321626
3106	12.56244177
3107	12.56181909
3108	12.56049079
3109	12.56012692
3110	12.5591666
3111	12.55828549
3112	12.55728182
3113	12.55486343
3114	12.55444939
3115	12.55405795
3116	12.55298233
3117	12.55244379
3118	12.55127185
3119	12.55068512
3120	12.55033411
3121	12.54926883
3122	12.54824066
3123	12.54767928
3124	12.54670093
3125	12.54625201
3126	12.54528018
3127	12.54495217
3128	12.54398805
3129	12.54312017
3130	12.54242727
3131	12.54106139
3132	12.54065111
3133	12.54009042
3134	12.53950555
3135	12.53881063
3136	12.53779912
3137	12.53693648
3138	12.5360748
3139	12.53499299
3140	12.5342654
3141	12.53340831
3142	12.53281659
3143	12.53195255
3144	12.53113735
3145	12.53051916
3146	12.52995314
3147	12.52918583
3148	12.52848106
3149	12.5277026
3150	12.52729514
3151	12.52657849
3152	12.52582406
3153	12.52440328
3154	12.52400803
3155	12.52343068
3156	12.52226045
3157	12.52090994
3158	12.52057843
3159	12.5203165
3160	12.51950188
3161	12.51813408
3162	12.51742679
3163	12.5164624
3164	12.51548039
3165	12.51442916
3166	12.51375738
3167	12.51334936
3168	12.51276398
3169	12.51155666
3170	12.51096974
3171	12.51030778
3172	12.50911741
3173	12.5080506
3174	12.50685186
3175	12.50580014
3176	12.50493442
3177	12.50375459
3178	12.50297359
3179	12.50215569
3180	12.50076028
3181	12.500136
3182	12.49929785
3183	12.49844492
3184	12.49761196
3185	12.49686415
3186	12.49583953
3187	12.49525706
3188	12.49473342
3189	12.49431602
3190	12.49385312
3191	12.49357033
3192	12.49300227
3193	12.4922719
3194	12.49201547
3195	12.49133588
3196	12.49050323
3197	12.48996543
3198	12.48880407
3199	12.48822763
3200	12.48778612
3201	12.48660997
3202	12.48552308
3203	12.48437366
3204	12.48403234
3205	12.48338294
3206	12.48292961
3207	12.48247995
3208	12.48109521
3209	12.48036673
3210	12.47953347
3211	12.47852085
3212	12.47740503
3213	12.47608586
3214	12.47421705
3215	12.47375938
3216	12.47304347
3217	12.4726006
3218	12.47173098
3219	12.47112946
3220	12.47022961
3221	12.46987838
