iter	RMSE
128	0.623862783
129	0.6224060011
130	0.6211631767
131	0.6199531646
132	0.6187584531
133	0.6175617222
134	0.6162047807
135	0.6150520941
136	0.6138062663
137	0.6126667223
138	0.6115333864
139	0.6102849902
140	0.6091930782
141	0.6081337801
142	0.6069845729
143	0.60592519
144	0.6046865637
145	0.6035208894
146	0.6023595135
147	0.6013605239
148	0.6002792536
149	0.5992850683
150	0.5982289291
151	0.5972090465
152	0.5962611953
153	0.5953106417
154	0.5943265623
155	0.5933732245
156	0.5923564576
157	0.5912494665
158	0.5902780241
159	0.5893300888
160	0.5882714492
161	0.5873119907
162	0.586386542
163	0.5854152673
164	0.5846971283
165	0.5838295932
166	0.5829383437
167	0.5820718474
168	0.5811860648
169	0.5803232454
170	0.5794366451
171	0.578481056
172	0.5775801229
173	0.5768447239
174	0.5760330719
175	0.5752438235
176	0.5743837499
177	0.5735352426
178	0.5726720122
179	0.5718500989
180	0.5710354489
181	0.5702865106
182	0.5694891613
183	0.5687407859
184	0.568040757
185	0.5672784529
186	0.5664741182
187	0.5656891717
188	0.5649389925
189	0.564145639
190	0.5634470834
191	0.5627980664
192	0.5620927974
193	0.5613766487
194	0.5607101303
195	0.560031632
196	0.5593479769
197	0.558777174
198	0.558009827
199	0.5573315871
200	0.5566543118
201	0.5560368475
202	0.5553479449
203	0.554601261
204	0.5539501608
205	0.5533193254
206	0.5527112204
207	0.5520813839
208	0.5515260769
209	0.5509226712
210	0.550267334
211	0.5496709097
212	0.5490744809
213	0.5485537887
214	0.5479907033
215	0.547429804
216	0.5468248523
217	0.5462568095
218	0.5457198202
219	0.5451420639
220	0.5445892378
221	0.544167548
222	0.5435453349
223	0.5430194506
224	0.542510808
225	0.5420098605
226	0.5413986214
227	0.5409652262
228	0.5404092968
229	0.539860569
230	0.5394092787
231	0.5389185827
232	0.5384570793
233	0.5380026108
234	0.5374866807
235	0.5370307953
236	0.5365844223
237	0.5361156838
238	0.5356171759
239	0.5351442975
240	0.5346629429
241	0.5341853048
242	0.5337626306
243	0.5332759369
244	0.5328168851
245	0.5324174729
246	0.5320073851
247	0.5314996449
248	0.5310335641
249	0.5305667017
250	0.5301314013
251	0.5297220284
252	0.5293000254
253	0.528951963
254	0.5286230811
255	0.5281863322
256	0.5278228783
257	0.5274690975
258	0.5270401044
259	0.5267630957
260	0.5264153182
261	0.5259855651
262	0.5255879874
263	0.5252278975
264	0.524802892
265	0.5244380337
266	0.5240924994
267	0.5237170016
268	0.5233381523
269	0.5229603792
270	0.522632308
271	0.5222828934
272	0.5218993151
273	0.521560218
274	0.5212083719
275	0.5209108221
276	0.5205565591
277	0.5201909705
278	0.5198546451
279	0.5194805959
280	0.5191821451
281	0.5188629607
282	0.5185664716
283	0.5182322392
284	0.5178812887
285	0.5176320728
286	0.5173315067
287	0.5169774006
288	0.5167688648
289	0.5164411712
290	0.5161411924
291	0.5157970658
292	0.5154538965
293	0.5152077291
294	0.5148401653
295	0.514516049
296	0.5141112355
297	0.5137682306
298	0.513450097
299	0.5131734038
300	0.5128554996
301	0.5125594258
302	0.5122317663
303	0.5119423843
304	0.5116648578
305	0.5114376727
306	0.5111452709
307	0.5108112684
308	0.5105697458
309	0.5103020729
310	0.5100513594
311	0.5097581074
312	0.5095420568
313	0.5093338522
314	0.509061382
315	0.5087553173
316	0.5084735296
317	0.5082525584
318	0.5079636592
319	0.5077597512
320	0.5075105492
321	0.5073005316
322	0.5070483084
323	0.506842146
324	0.5065980015
325	0.506355281
326	0.5061502062
327	0.5058999421
328	0.5057290758
329	0.5055470338
330	0.5053743435
331	0.5051899127
332	0.5049496483
333	0.5046908706
334	0.5044366407
335	0.5042602399
336	0.5040386226
337	0.5037870938
338	0.5035543999
339	0.5033404246
340	0.5031068133
341	0.5028758925
342	0.5026822416
343	0.5024479779
344	0.5022741567
345	0.5020879914
346	0.5019198911
347	0.5017031464
348	0.501473657
349	0.5012705472
350	0.501082457
351	0.5008498448
352	0.5006302507
353	0.5004480926
354	0.5002220055
355	0.4998936357
356	0.4996842514
357	0.4995235881
358	0.4993228189
359	0.4990980804
360	0.4989154199
361	0.498649517
362	0.4984975319
363	0.4983017512
364	0.4979410188
365	0.4977484759
366	0.4976079636
367	0.4974294549
368	0.4972206816
369	0.4970288446
370	0.4968350728
371	0.4966567851
372	0.4964797435
373	0.4963508718
374	0.4961653954
375	0.4959194678
376	0.495694645
377	0.4954906444
378	0.4953530936
379	0.4952066494
380	0.4949810512
381	0.494816831
382	0.4945997047
383	0.4944585943
384	0.4942936051
385	0.4941705791
386	0.493996699
387	0.4938482968
388	0.4936486838
389	0.4934856207
390	0.4933143095
391	0.4931563933
392	0.4929707588
393	0.4928012544
394	0.4926256007
395	0.4924619576
396	0.4923045847
397	0.4921602247
398	0.4920058046
399	0.4918390825
400	0.4916455526
401	0.4914718549
402	0.4913242275
403	0.4911596453
404	0.4910249831
405	0.4908930405
406	0.4907593595
407	0.4906276007
408	0.4904360927
409	0.4903090772
410	0.4901782683
411	0.4900327302
412	0.4897861429
413	0.4896085127
414	0.489429233
415	0.4892942258
416	0.489117296
417	0.4889956339
418	0.4887889211
419	0.4886085426
420	0.4884594892
421	0.4883598535
422	0.488193011
423	0.4880837822
424	0.48792589
425	0.4878297632
426	0.4876842237
427	0.4874117609
428	0.4873156831
429	0.4871037178
430	0.4869833617
431	0.48682333
432	0.4866776655
433	0.4865406864
434	0.4864539234
435	0.4863375304
436	0.4862222659
437	0.4860895411
438	0.4859700946
439	0.4858262296
440	0.4856950972
441	0.4855506824
442	0.4854162044
443	0.4852883716
444	0.4851382009
445	0.4850153915
446	0.4849188123
447	0.4848138043
448	0.4847033658
449	0.4845855508
450	0.4844372719
451	0.4842952728
452	0.4841666123
453	0.4839515218
454	0.4838516295
455	0.483708099
456	0.4836353032
457	0.4834595925
458	0.4833459879
459	0.4832361367
460	0.4830747778
461	0.4829669939
462	0.4828685246
463	0.482776162
464	0.482609867
465	0.4824879659
466	0.4823265811
467	0.4822439011
468	0.4821564085
469	0.4820489419
470	0.4819161449
471	0.4817491396
472	0.4816206925
473	0.4814578913
474	0.4813778407
475	0.481266861
476	0.4811127554
477	0.4810195551
478	0.480935671
479	0.4808440611
480	0.4807420741
481	0.4805988168
482	0.4804946356
483	0.4804024585
484	0.4803350005
485	0.4802408981
486	0.4801308889
487	0.4799207495
488	0.4797810401
489	0.4796885708
490	0.4796426049
491	0.4795487428
492	0.4793577639
493	0.4792490245
494	0.4791169968
495	0.4788891708
496	0.4788157828
497	0.4786914361
498	0.4786140085
499	0.4785120354
500	0.4783980535
501	0.4782732037
502	0.4781415575
503	0.4780562389
504	0.4779936936
505	0.4779351518
506	0.4778375681
507	0.4777180037
508	0.4776399845
509	0.4774982531
510	0.4773915131
511	0.4773042055
512	0.4771723917
513	0.4771036893
514	0.4769907043
515	0.4769085081
516	0.4767997891
517	0.4767193301
518	0.4766102265
519	0.4765049077
520	0.4763822483
521	0.4762775467
522	0.4761655503
523	0.47606827
524	0.4759703562
525	0.4758695895
526	0.4757912024
527	0.4757278177
528	0.4756635496
529	0.4755829894
530	0.4754695567
531	0.4754201471
532	0.4753361694
533	0.4752120167
534	0.4751328801
535	0.4750545401
536	0.4749399461
537	0.4748492278
538	0.4747399187
539	0.4746715662
540	0.4745623659
541	0.4745174666
542	0.4744374894
543	0.4743440785
544	0.4742643042
545	0.4741866684
546	0.4740867679
547	0.4739654957
548	0.4738975168
549	0.4738376788
550	0.4737700607
551	0.4737137079
552	0.4736676334
553	0.4735240956
554	0.4734312101
555	0.4733101143
556	0.4731921938
557	0.473057962
558	0.4729584966
559	0.4728882796
560	0.4727958317
561	0.4727192331
562	0.4726636876
563	0.4725571098
564	0.4724888669
565	0.4723601265
566	0.4721201078
567	0.4719994891
568	0.4718977375
569	0.4718407562
570	0.4717380481
571	0.4716795943
572	0.4716116237
573	0.4715438439
574	0.4714836285
575	0.471363322
576	0.4712767998
577	0.4711908514
578	0.471141296
579	0.4710388156
580	0.4709165721
581	0.4708124125
582	0.470744461
583	0.470620169
584	0.4705779012
585	0.4705028915
586	0.4704396705
587	0.4703748804
588	0.4703156955
589	0.470236677
590	0.4701588085
591	0.4700687325
592	0.469875998
593	0.4697682791
594	0.4696483012
595	0.4695393497
596	0.4694857151
597	0.4693744255
598	0.469225276
599	0.4691324094
600	0.4689858424
601	0.4689032305
602	0.4688160249
603	0.4687594072
604	0.4686417707
605	0.4685559811
606	0.4684603404
607	0.4684201998
608	0.468358547
609	0.4682879396
610	0.4681890647
611	0.4680992697
612	0.4680429333
613	0.4679723661
614	0.4679074475
615	0.4678590916
616	0.467772883
617	0.4676619999
618	0.467502475
619	0.4674522797
620	0.4673990083
621	0.467230577
622	0.4671607727
623	0.4671032344
624	0.4670375435
625	0.4669749182
626	0.4668971269
627	0.466850619
628	0.4667502822
629	0.4666786538
630	0.4666381261
631	0.4665798503
632	0.4665117445
633	0.4664410992
634	0.4663793803
635	0.4663272828
636	0.466248563
637	0.4660609741
638	0.4659538469
639	0.4658806922
640	0.4658497853
641	0.465754431
642	0.4656971095
643	0.4656036543
644	0.4655397506
645	0.4654632781
646	0.4654071674
647	0.4653607712
648	0.4652937932
649	0.4651870855
650	0.465078
651	0.4650072169
652	0.4649700327
653	0.4648739816
654	0.4647908835
655	0.4647049552
656	0.4646346418
657	0.464531757
658	0.4644767945
659	0.464418486
660	0.4643507354
661	0.4643317041
662	0.4642602616
663	0.464227717
664	0.464175151
665	0.4641204948
666	0.4640478538
667	0.4639720701
668	0.4639105377
669	0.4638349635
670	0.4637627771
671	0.4637092206
672	0.4636302232
673	0.4635692339
674	0.4634839272
675	0.4633315127
676	0.4632682662
677	0.4631741561
678	0.4630924119
679	0.4629701061
680	0.4629193335
681	0.4628574
682	0.4627970721
683	0.4627145378
684	0.4626612708
685	0.4625956543
686	0.4625435941
687	0.4624811789
688	0.4624093503
689	0.4623418737
690	0.4622964767
691	0.4622336994
692	0.4621755659
693	0.4621225708
694	0.4619958839
695	0.4619412527
696	0.4618211899
697	0.46177878
698	0.4617497908
699	0.4616894894
700	0.4616274268
701	0.4615588906
702	0.4615032517
703	0.4614488268
704	0.4613951877
705	0.461343791
706	0.4612955328
707	0.4611707999
708	0.4610946626
709	0.461032594
710	0.4609864646
711	0.4609296127
712	0.4608868253
713	0.4608338004
714	0.4607403994
715	0.4606848335
716	0.4606222944
717	0.4605375924
718	0.4604779115
719	0.4604127578
720	0.4603741856
721	0.4603330626
722	0.4602978011
723	0.4602475946
724	0.4602125432
725	0.4601606925
726	0.4601087988
727	0.4600266475
728	0.4599548838
729	0.4598642861
730	0.4598313073
731	0.459732304
732	0.4596916536
733	0.4596407145
734	0.4595592575
735	0.4595180502
736	0.4594474639
737	0.4593954984
738	0.4593650131
739	0.4592323733
740	0.4591902417
741	0.4591110295
742	0.459035981
743	0.4589774392
744	0.4589189843
745	0.4588719802
746	0.4587858603
747	0.4587335121
748	0.4585166617
749	0.458442803
750	0.4583991767
751	0.4583255188
752	0.4582850802
753	0.4581746201
754	0.4581132552
755	0.4580372531
756	0.457978125
757	0.4579057187
758	0.4578597485
759	0.4578120576
760	0.4577686248
761	0.4576977736
762	0.4576429919
763	0.4575677287
764	0.4575015941
765	0.4574331779
766	0.4573796117
767	0.457338724
768	0.4572659495
769	0.4572167326
770	0.4570152947
771	0.4569225877
772	0.4568705627
773	0.4568352387
774	0.456807595
775	0.4567048888
776	0.4565882153
777	0.4565330717
778	0.4563596577
779	0.4562934192
780	0.4560604297
781	0.4559667996
782	0.455937647
783	0.4558999902
784	0.4558181747
785	0.4557498042
786	0.4557146887
787	0.4556001635
788	0.4555291233
789	0.4554701277
790	0.4553772638
791	0.4553396612
792	0.455278847
793	0.455184003
794	0.4551643159
795	0.4550188111
796	0.4549197885
797	0.4548650001
798	0.4547800918
799	0.4547197501
800	0.4546638355
801	0.4546077343
802	0.4545323347
803	0.4544615707
804	0.4543971823
805	0.4543444378
806	0.4542442364
807	0.4541638444
808	0.4541158882
809	0.4540381187
810	0.4539955639
811	0.4539307617
812	0.4538109716
813	0.4537729614
814	0.4537629231
815	0.45371164
816	0.4536509849
817	0.4536130034
818	0.4535471749
819	0.4534781604
820	0.4534327944
821	0.4533935032
822	0.4533162351
823	0.4532617627
824	0.4531252709
825	0.4530457571
826	0.4529993559
827	0.4529788491
828	0.4529195111
829	0.4528213115
830	0.4525975373
831	0.4525248074
832	0.4524743604
833	0.45240375
834	0.4523611038
835	0.4523051746
836	0.4522757719
837	0.4522219919
838	0.4520223485
839	0.4519848158
840	0.4519308175
841	0.4518869956
842	0.4518126842
843	0.451730451
844	0.4516405145
845	0.4516000046
846	0.4515570421
847	0.4515037177
848	0.4514336817
849	0.4513428118
850	0.45130105
851	0.4512232732
852	0.4511815292
853	0.4510743553
854	0.4510478485
855	0.4509879264
856	0.4509474738
857	0.4507325287
858	0.4506778301
859	0.4506257243
860	0.4505861785
861	0.4505403364
862	0.4504464124
863	0.4503602867
864	0.4502979403
865	0.450193954
866	0.4501091867
867	0.4500708119
868	0.4500271498
869	0.4499493043
870	0.4499122139
871	0.4498378674
872	0.4497960833
873	0.4497142103
874	0.4496621775
875	0.4496309214
876	0.4494315489
877	0.4493022874
878	0.4492982463
879	0.4492794468
880	0.4492347549
881	0.4492171126
882	0.4491773752
883	0.4491313904
884	0.449061309
885	0.4490299003
886	0.4489596082
887	0.4487990172
888	0.448753436
889	0.4487050433
890	0.4486677337
891	0.4486185698
892	0.4485946535
893	0.4485532614
894	0.4485122061
895	0.4484464796
896	0.4483677913
897	0.4483285528
898	0.4482409905
899	0.4481894703
900	0.4481631225
901	0.4481379131
902	0.4480921932
903	0.4480179412
904	0.4479943495
905	0.4479462567
906	0.4477604534
907	0.4476591355
908	0.4475742032
909	0.4475607289
910	0.4475272991
911	0.4474938812
912	0.4474392753
913	0.4473931372
914	0.4473736
915	0.4472418419
916	0.4471762468
917	0.4471459406
918	0.4471233712
919	0.4470382933
920	0.4469852212
921	0.4469069265
922	0.4468747354
923	0.4468390766
924	0.4468120563
925	0.4467997934
926	0.4467441927
927	0.4467189961
928	0.4466854338
929	0.4466439184
930	0.4465755969
931	0.4464894695
932	0.4464321821
933	0.4463866281
934	0.4462891392
935	0.4462380859
936	0.4461995354
937	0.4461762721
938	0.4461276591
939	0.4459794603
940	0.4459038842
941	0.4458760661
942	0.4458474337
943	0.4458229741
944	0.4457917909
945	0.4457716441
946	0.4457406647
947	0.4457072862
948	0.4456205794
949	0.4455197942
950	0.4454807663
951	0.4454343793
952	0.4453757172
953	0.4453320623
954	0.445144711
955	0.4450853411
956	0.4450386214
957	0.4450105007
958	0.4449559484
959	0.4449275029
960	0.4448728698
961	0.4448223453
962	0.4447650438
963	0.4447032251
964	0.4446752983
965	0.4446447433
966	0.4446323643
967	0.44459768
968	0.4445579439
969	0.4444841203
970	0.4444316519
971	0.4443918704
972	0.4443841138
973	0.4442306279
974	0.4441718845
975	0.4441546372
976	0.4441402798
977	0.4441233617
978	0.4441070308
979	0.4440772511
980	0.4440331032
981	0.4439996093
982	0.4439711246
983	0.443947067
984	0.4439251472
985	0.4439103146
986	0.443893299
987	0.4438545241
988	0.4438177216
989	0.4437410205
990	0.4436977598
991	0.4436720872
992	0.4436018118
993	0.4435559866
994	0.4435295727
995	0.4435127237
996	0.4434558868
997	0.4434326579
998	0.4433835908
999	0.4433570224
1000	0.4433063154
1001	0.4432753238
1002	0.443255933
1003	0.4432339198
1004	0.4431893279
1005	0.4430003809
1006	0.4429566798
1007	0.4429476225
1008	0.4429294838
1009	0.4429116975
1010	0.4428984455
1011	0.4427523128
1012	0.4427184611
1013	0.4425870205
1014	0.4425671182
1015	0.4425554084
1016	0.4425046643
1017	0.4424887444
1018	0.4424430305
1019	0.442432561
1020	0.4424110879
1021	0.4423603306
1022	0.4423000851
1023	0.4422658095
1024	0.4422282682
1025	0.4422114318
1026	0.4421466337
1027	0.4420018101
1028	0.4419522383
1029	0.4418196367
1030	0.4417922824
1031	0.4417257086
1032	0.4417173059
1033	0.4416763156
1034	0.4416473569
1035	0.4416208643
1036	0.4415612389
1037	0.4415416395
1038	0.4415227851
1039	0.44150271
1040	0.4414938437
1041	0.4414074593
1042	0.4413055635
1043	0.4412945998
1044	0.4412794893
1045	0.441097973
1046	0.4410781425
1047	0.4410424607
1048	0.4409649479
1049	0.4409188344
1050	0.4409106554
1051	0.4408651565
1052	0.4408154282
1053	0.4407895631
1054	0.4407739125
1055	0.4406895789
1056	0.4406681754
1057	0.440593677
1058	0.4405783451
1059	0.4405538226
1060	0.4404888681
1061	0.4404808916
1062	0.4404631009
1063	0.4404427691
1064	0.4403245306
1065	0.4402255466
1066	0.4401932726
1067	0.4401406784
1068	0.4401282593
1069	0.4401192182
1070	0.4401050379
1071	0.4400439486
1072	0.4400301607
1073	0.4399765075
1074	0.4399386931
1075	0.4398713542
1076	0.4398047904
1077	0.4397947092
1078	0.4397380666
1079	0.4396567509
1080	0.4396413952
1081	0.4395171136
1082	0.439492528
1083	0.4393663739
1084	0.4392812182
1085	0.4392675897
1086	0.4392498694
1087	0.439207252
1088	0.4391881773
1089	0.4391769264
1090	0.4391595857
1091	0.439079519
1092	0.4390062272
1093	0.4389858593
1094	0.4389673888
1095	0.4388346763
1096	0.438815801
1097	0.4387441011
1098	0.4387232474
1099	0.4386415583
1100	0.4385848846
1101	0.4385669346
1102	0.4385518253
1103	0.4384903195
1104	0.4384131988
1105	0.4383824825
1106	0.4383373744
1107	0.4382673394
1108	0.4382568844
1109	0.4382407294
1110	0.4381741099
1111	0.4381555696
1112	0.4381421615
1113	0.4381263874
1114	0.438049103
1115	0.4380316367
1116	0.4379970258
1117	0.4379569237
1118	0.4378583047
1119	0.4377638904
1120	0.4377422312
1121	0.4377221627
1122	0.4376808625
1123	0.4376685913
1124	0.4376592772
1125	0.4374884011
1126	0.4374711877
1127	0.437405376
1128	0.437394441
1129	0.4372264469
1130	0.4371492861
1131	0.4371370578
1132	0.4370728583
1133	0.4370607986
1134	0.4369857325
1135	0.4369069367
1136	0.4369008561
1137	0.4368808281
1138	0.4368637933
1139	0.4368489174
1140	0.436793146
1141	0.4367334501
1142	0.4367203942
1143	0.4366030612
1144	0.4365833179
1145	0.4365247389
1146	0.4365089984
1147	0.4364422854
1148	0.4363754763
1149	0.4363616736
1150	0.4362463707
1151	0.436211309
1152	0.4362020959
1153	0.4361097504
1154	0.4360856156
1155	0.4360705386
1156	0.43601654
1157	0.4360005092
1158	0.4359604187
1159	0.4359484315
1160	0.4358451077
1161	0.4357898247
1162	0.435777893
1163	0.4357094185
1164	0.4356381574
1165	0.4355718225
1166	0.4355041255
1167	0.4354603319
1168	0.4354204256
1169	0.4354082574
1170	0.4353967735
1171	0.4353818327
1172	0.4352876867
1173	0.4352705429
1174	0.4351942226
1175	0.4350839483
1176	0.4350166669
1177	0.4350096672
1178	0.4349871527
1179	0.4349799094
1180	0.4349678244
1181	0.4349533485
1182	0.4349303307
1183	0.4348084926
1184	0.4347469517
1185	0.4347399258
1186	0.4346478752
1187	0.4345769051
1188	0.4344791229
1189	0.4344098216
1190	0.4344030988
1191	0.4343504292
1192	0.4342279992
1193	0.4340729932
1194	0.4340585115
1195	0.434042924
1196	0.43399859
1197	0.4338832835
1198	0.4338090959
1199	0.433708
1200	0.4336938323
1201	0.4336336793
1202	0.4336205262
1203	0.4336018309
1204	0.4335071622
1205	0.4334520163
1206	0.4333791552
1207	0.4333119482
1208	0.4332748897
1209	0.4331770657
1210	0.4331717816
1211	0.4331052047
1212	0.4330023102
1213	0.4329918073
1214	0.4329444522
1215	0.432938287
1216	0.4329267772
1217	0.4328385346
1218	0.4328266651
1219	0.4327608272
1220	0.4326954965
1221	0.4326457844
1222	0.4325538626
1223	0.4324535316
1224	0.4323809491
1225	0.4323231762
1226	0.4322856974
1227	0.4322463759
1228	0.4322341258
1229	0.4322239477
1230	0.4322169156
1231	0.4322109748
1232	0.4321280628
1233	0.432121183
1234	0.432102987
1235	0.4320080269
1236	0.4320011307
1237	0.4319637961
1238	0.4319455784
1239	0.4318846016
1240	0.4318794446
1241	0.4318193271
1242	0.4318125341
1243	0.4317447722
1244	0.4316878057
1245	0.4316685604
1246	0.4316465433
1247	0.4316393173
1248	0.4315786969
1249	0.4315044957
1250	0.4314919111
1251	0.4313838325
1252	0.431294898
1253	0.4311903041
1254	0.4311036385
1255	0.4310898907
1256	0.4310409428
1257	0.4310037732
1258	0.4309987538
1259	0.4309856673
1260	0.4309163467
1261	0.4309053525
1262	0.4308877268
1263	0.4308335967
1264	0.430825367
1265	0.4307577084
1266	0.4307505456
1267	0.430741879
1268	0.4306767725
1269	0.4306591301
1270	0.4306415915
1271	0.4305774349
1272	0.4305185262
1273	0.4304561879
1274	0.4304044808
1275	0.4303046732
1276	0.4301666545
1277	0.430109842
1278	0.4300667454
1279	0.4300223127
1280	0.4299764007
1281	0.4299553184
1282	0.4299096332
1283	0.4298699909
1284	0.4297750307
1285	0.4297654013
1286	0.4297543647
1287	0.4297106006
1288	0.4296725545
1289	0.4296555186
1290	0.4295923082
1291	0.4295575845
1292	0.4295511317
1293	0.4294885003
1294	0.4294566816
1295	0.4293712448
1296	0.4293649414
1297	0.4293322073
1298	0.4292788112
1299	0.4292740956
1300	0.4292653337
1301	0.429220612
1302	0.42919622
1303	0.4291869836
1304	0.4291793727
1305	0.4291628053
1306	0.4291012331
1307	0.429031699
1308	0.4289457518
1309	0.428936179
1310	0.4289050896
1311	0.4288434478
1312	0.4288350638
1313	0.4287761443
1314	0.4287700573
1315	0.428763393
1316	0.4287195729
1317	0.4285849001
1318	0.4285790416
1319	0.4285295559
1320	0.428523586
1321	0.4284980873
1322	0.4284430799
1323	0.4283829689
1324	0.4283266874
1325	0.4282908579
1326	0.4282781793
1327	0.4282722787
1328	0.4282656682
1329	0.4281862992
1330	0.4281574751
1331	0.428073937
1332	0.4280055854
1333	0.4279465241
1334	0.4278852571
1335	0.4277677458
1336	0.4277178757
1337	0.4276585926
1338	0.4276525315
1339	0.4275940863
1340	0.4275807904
1341	0.4275258627
1342	0.4274751991
1343	0.4274166407
1344	0.427357269
1345	0.4273080805
1346	0.4272561267
1347	0.4272503381
1348	0.4272439271
1349	0.4272029425
1350	0.4271509626
1351	0.4271452705
1352	0.4271321723
1353	0.4270898098
1354	0.4270198749
1355	0.4270104783
1356	0.4269294639
1357	0.4268804374
1358	0.4268644136
1359	0.4268090668
1360	0.4267839023
1361	0.4267782852
1362	0.4266961031
1363	0.4266674356
1364	0.4266018402
1365	0.4265338415
1366	0.4265179046
1367	0.426452622
1368	0.4264005339
1369	0.4263647907
1370	0.4263592243
1371	0.4263025313
1372	0.4262458405
1373	0.4261483753
1374	0.4261094757
1375	0.4260560296
1376	0.4259704919
1377	0.4259347799
1378	0.4258783346
1379	0.4258721434
1380	0.4258426633
1381	0.4257955626
1382	0.4257396089
1383	0.4256992543
1384	0.4256924147
1385	0.4255973451
1386	0.4255615141
1387	0.4255064253
1388	0.4254535911
1389	0.4254481621
1390	0.4253947291
1391	0.4253448807
1392	0.4252497989
1393	0.4252437556
1394	0.4251922627
1395	0.4251258099
1396	0.4250839891
1397	0.4250602624
1398	0.4249947427
1399	0.4249186116
1400	0.4249127741
1401	0.4248573143
1402	0.4248038282
1403	0.4247865263
1404	0.4247055
1405	0.4246585966
1406	0.4246354619
1407	0.4245831859
1408	0.4245762106
1409	0.4245424546
1410	0.4245192187
1411	0.4245034724
1412	0.4244703874
1413	0.4244646121
1414	0.4244588882
1415	0.4244300786
1416	0.4244214997
1417	0.4243698551
1418	0.4243644174
1419	0.4242911
1420	0.4242577831
1421	0.4242089643
1422	0.4241380355
1423	0.4240500277
1424	0.4240449999
1425	0.4240404612
1426	0.4240109992
1427	0.4240044036
1428	0.4239076995
1429	0.4238998358
1430	0.4238501856
1431	0.4237989084
1432	0.4237680172
1433	0.4237318441
1434	0.4237269303
1435	0.4236824499
1436	0.423619589
1437	0.423570893
1438	0.4235428447
1439	0.4234974391
1440	0.4234451483
1441	0.4233822066
1442	0.4233716713
1443	0.4233487142
1444	0.4233336381
1445	0.4232820427
1446	0.4232346746
1447	0.4231809482
1448	0.4231757779
1449	0.4231241581
1450	0.4231172202
1451	0.4230903429
1452	0.4230397616
1453	0.4229889641
1454	0.4229769917
1455	0.4229672302
1456	0.4229120527
1457	0.4228681279
1458	0.4228206896
1459	0.4227746978
1460	0.4227674539
1461	0.4227161315
1462	0.4226400156
1463	0.4225919091
1464	0.4225451278
1465	0.4224956756
1466	0.4224418124
1467	0.4224283567
1468	0.4223775922
1469	0.4223717166
1470	0.4223135057
1471	0.422307125
1472	0.4223005168
1473	0.4222728617
1474	0.4222142394
1475	0.4221677467
1476	0.422093816
1477	0.4220464653
1478	0.4220417754
1479	0.4219897293
1480	0.4219769372
1481	0.4219234561
1482	0.4218704337
1483	0.4218039524
1484	0.4217808624
1485	0.4217751568
1486	0.4217672803
1487	0.4217113718
1488	0.4216397414
1489	0.421634937
1490	0.4215903603
1491	0.4215844182
1492	0.4215385947
1493	0.4214881826
1494	0.4214511492
1495	0.4213573267
1496	0.4213459168
1497	0.4213390423
1498	0.4213019381
1499	0.4212953433
1500	0.4212569418
1501	0.4211889638
1502	0.4211513925
1503	0.4211462823
1504	0.4211421527
1505	0.4211095874
1506	0.4210275525
1507	0.4210228822
1508	0.4209686289
1509	0.4209245757
1510	0.4208545908
1511	0.4208106133
